Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_4hbtb3.content:37nwtxmsrk1vy,pt-PT,,,"<p><strong>Methylfolate (5-MTHF</strong>), the bioactive form of folate, contributes to normal homocysteine metabolism, helping to maintain cardiovascular and neurological well-being. The formula also features <strong>Choline</strong> and <strong>Betaine (TMG)</strong>, two essential nutrients involved in methylation pathways and homocysteine regulation. Choline further supports normal lipid metabolism and liver function.<br/><br/><strong>Vitamin B6 (P-5-P)</strong>, <strong>Vitamin B12 (methylcobalamin)</strong>, and <strong>Zinc</strong> complement this formula by contributing to normal energy-yielding metabolism, psychological function, cognitive performance, and reduction of tiredness and fatigue. Vitamin B6 also supports hormonal balance, while Vitamin B12 contributes to normal red blood cell formation and the normal functioning of the nervous system.</p><p><strong>Inositol</strong>, traditionally used to support mood balance and hormonal well-being, provides additional support for emotional and metabolic equilibrium.<br/><br/>As this is a natural product, its color and consistency may vary from batch to batch and may look slightly different from the images shown. This variation does not affect the formulation, and its composition remains exactly the same.</p>","<p><strong>O metilfolato (5-MTHF</strong>), a forma bioativa do folato, contribui para o metabolismo normal da homocisteína, auxiliando na manutenção do bem-estar cardiovascular e neurológico. A fórmula também contém <strong>colina</strong> e <strong>betaína (TMG)</strong>, dois nutrientes essenciais envolvidos nas vias de metilação e na regulação da homocisteína. A colina ainda apoia o metabolismo lipídico normal e a função hepática.<br/><br/><strong>A vitamina B6 (P-5-P)</strong>, <strong>a vitamina B12 (metilcobalamina)</strong> e <strong>o zinco</strong> complementam esta fórmula, contribuindo para o metabolismo energético normal, a função psicológica, o desempenho cognitivo e a redução do cansaço e da fadiga. A vitamina B6 também apoia o equilíbrio hormonal, enquanto a vitamina B12 contribui para a formação normal dos glóbulos vermelhos e o funcionamento normal do sistema nervoso.</p><p><strong>O inositol</strong>, tradicionalmente utilizado para apoiar o equilíbrio do humor e o bem-estar hormonal, fornece um apoio adicional ao equilíbrio emocional e metabólico.<br/><br/>Como se trata de um produto natural, a sua cor e consistência podem variar de lote para lote e podem parecer ligeiramente diferentes das imagens apresentadas. Esta variação não afeta a formulação, e a sua composição permanece exatamente a mesma.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_F9kjhz.title:20izeouobq5rk,pt-PT,,,How to take,Como tomar
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_F9kjhz.content:25yp5mlyfa1vd,pt-PT,,,"<p>Take 2 gummies at breakfast or lunch, ideally with a meal containing healthy fats. Gummies should be chewed before swallowing.</p><p><strong>Net weight:</strong> 180g<br/><strong>Serving size:</strong> 2 gummies<br/><strong>Serving per container:</strong> 30<br/><strong>Best before:</strong> See packaging</p>","<p>Tome 2 gomas ao pequeno-almoço ou ao almoço, de preferência com uma refeição que contenha gorduras saudáveis. As gomas devem ser mastigadas antes de serem engolidas.</p><p><strong>Peso líquido:</strong> 180 g<br/><strong>Dose:</strong> 2 gomas<br/><strong>Doses por embalagem:</strong> 30<br/><strong>Consumir de preferência antes de:</strong> Ver embalagem</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_BLUnDY.title:2wlq1b2ziq378,pt-PT,,,Precautions,Precauções
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_BLUnDY.content:33k63ws17q4fx,pt-PT,,,"<p>This product is not intended to diagnose, treat, cure, or prevent any disease. Do not exceed the recommended daily intake. Pregnant or breastfeeding women, children under the age of 18, and individuals with known medical conditions should consult a healthcare professional before using this or any dietary supplement. Do not use in case of allergy or hypersensitivity to any of the ingredients. Food supplements should not be used as a substitute for a varied and balanced diet or a healthy lifestyle.</p><p><strong>Warning</strong><br/>Keep out of reach of children. Always keep the lid tightly closed. Do not use if the safety seal is damaged or missing. Store in a cool, dry place away from direct sunlight.</p>","<p>Este produto não se destina a diagnosticar, tratar, curar ou prevenir qualquer doença. Não exceda a dose diária recomendada. Mulheres grávidas ou a amamentar, crianças com menos de 18 anos e indivíduos com condições médicas conhecidas devem consultar um profissional de saúde antes de utilizar este ou qualquer outro suplemento alimentar. Não utilize em caso de alergia ou hipersensibilidade a qualquer um dos ingredientes. Os suplementos alimentares não devem ser utilizados como substituto de uma dieta variada e equilibrada ou de um estilo de vida saudável.</p><p><strong>Aviso:</strong><br/>Mantenha fora do alcance das crianças. Mantenha sempre a tampa bem fechada. Não utilize se o selo de segurança estiver danificado ou em falta. Armazene num local fresco e seco, longe da luz solar direta.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_k44h8M.title:2fw7cxa1wk3my,pt-PT,,,Ingredients,Ingredientes
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.main.collapsible_text_k44h8M.content:3r2utws5o6vmr,pt-PT,,,"<p><strong>Amount per serving:</strong></p><p>• Betaine (TMG) - 1000 mg<br/>• Choline - 200 mg<br/>• Inositol - 200 mg<br/>• Zinc (bisglycinate or citrate) - 20 mg<br/>• Vitamin B6 (P-5-P) - 5.6 mg<br/>• Methylfolate (5-MTHF) - 800 mcg<br/>• Vitamin B12 (methylcobalamin) - 400 mcg</p><p>Other Ingredients: Glucose Syrup, Raw Cane Sugar, Pectin (gelling agent), Water, Citric Acid (acidulant), Sodium Citrate (acidity regulator), Natural Citrus (flavor), Natural Beta-Carotene (coloring agent), Carnauba Wax, Rice Powder.</p>","<p><strong>Quantidade por dose:</strong></p><p>• Betaína (TMG) - 1000 mg•<br/>Colina - 200 mg•<br/>Inositol - 200 mg•<br/>Zinco (bisglicinato ou citrato) - 20 mg•<br/>Vitamina B6 (P-5-P) - 5,6 mg•<br/>Metilfolato (5-MTHF) - 800<br/>mcg• Vitamina B12 (metilcobalamina) - 400 mcg</p><p>Outros ingredientes: xarope de glicose, açúcar de cana cru, pectina (agente gelificante), água, ácido cítrico (acidificante), citrato de sódio (regulador de acidez), citrinos naturais (aroma), beta-caroteno natural (corante), cera de carnaúba, pó de arroz.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.custom_html_gRb8qt.html:3k117w3mctvt0,pt-PT,,,"<p style=""text-align: center""></p>","<p style=""text-align: center""></p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.rich_text_rpF8jh.heading_GzHzEJ.text:36qcpdi9lmkf,pt-PT,,,Key Ingredients,Ingredientes principais
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.rich_text_rpF8jh.richtext_c3Cbq7.content:hzhd54sr8kgp,pt-PT,,,"<p>Each ingredient is carefully selected for purity, scientific support, and functional effectiveness, working together to deliver consistent benefits.</p><p></p><ul><li>Methylfolate (5-MTHF) – supports normal homocysteine metabolism and cellular renewal processes</li><li>Choline + Betaine (TMG) – key nutrients involved in methylation pathways and metabolic balance</li><li>Vitamins B6 (P-5-P) + B12 (Methylcobalamin) – support energy metabolism, psychological function, and nervous system health</li><li>Zinc – contributes to normal cognitive function and cellular protection from oxidative stress</li><li>Inositol – traditionally used to support mood balance and metabolic well-being</li></ul>","<p>Cada ingrediente é cuidadosamente selecionado pela sua pureza, comprovação científica e eficácia funcional, atuando em conjunto para proporcionar benefícios consistentes.</p><p></p><ul><li>Metilfolato (5-MTHF) – apoia o metabolismo normal da homocisteína e os processos de renovação celular</li><li>Colina + betaína (TMG) – nutrientes essenciais envolvidos nas vias de metilação e no equilíbrio metabólico</li><li>Vitaminas B6 (P-5-P) + B12 (metilcobalamina) – apoiam o metabolismo energético, a função psicológica e a saúde do sistema nervoso</li><li>Zinco – contribui para a função cognitiva normal e a proteção celular contra o stress oxidativo</li><li>Inositol – tradicionalmente utilizado para apoiar o equilíbrio do humor e o bem-estar metabólico</li></ul>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.media_grid_HKpdE7.image_bVyheP.title:1w6gjujtjzzsn,pt-PT,,,Betaine (TMG),Betaína (TMG)
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.media_grid_HKpdE7.image_Y9Vccq.title:1sxncosg3zxa8,pt-PT,,,Vitamin B12,Vitamina B12
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.media_grid_HKpdE7.image_LknYMy.title:ftuh7zjzrz6r,pt-PT,,,Orange & Lime flavor,Sabor Laranja e Lima
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.media_grid_HKpdE7.image_V3J7yH.title:22mssznfkie4u,pt-PT,,,Methylfolate (5-MTHF),Metilfolato (5-MTHF)
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_NTnGMM.title:1f98iexifjsgc,pt-PT,,,cGMP Certification,Certificação cGMP
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_NTnGMM.content:12tdrka6x1shx,pt-PT,,,<p>Manufactured in cGMP-certified facilities to ensure consistent quality and safety standards.</p>,<p>Fabricado em instalações certificadas pela cGMP para garantir padrões consistentes de qualidade e segurança.</p>
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_q74AhL.title:3gigc2bijva3s,pt-PT,,,FDA REGISTERED,REGISTADO NA FDA
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_q74AhL.content:1xgbi6xm8blsx,pt-PT,,,"<p>Produced in a facility registered with the U.S. Food and Drug Administration, meeting applicable manufacturing requirements.</p>","<p>Produzido em instalações registadas na Administração de Alimentos e Medicamentos dos EUA, em conformidade com os requisitos de fabrico aplicáveis.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_tr4mMK.title:uz1hli86cjl2,pt-PT,,,Natural Flavor,Sabor natural
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.text_with_icons_rhaqEd.item_tr4mMK.content:2m2im2i4epzsf,pt-PT,,,<p>Formulated using carefully selected natural flavors to deliver an authentic taste experience.</p>,<p>Formulado com sabores naturais cuidadosamente selecionados para proporcionar uma experiência de sabor autêntica.</p>
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.title:2zfeikrifpc3u,pt-PT,,,Frequently Asked Questions,Perguntas frequentes
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_U4aTRJ.title:kd947nnzflkn,pt-PT,,,What is REMETHYL?,O que é REMETHYL?
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_U4aTRJ.content:1197lm9b3nef2,pt-PT,,,"<p>REMETHYL is a daily gummy supplement designed to support the body’s natural methylation processes. Methylation plays a key role in cellular renewal, energy production, cognitive function, and overall metabolic balance.</p>","<p>REMETHYL é um suplemento diário em forma de goma, concebido para apoiar os processos naturais de metilação do organismo. A metilação desempenha um papel fundamental na renovação celular, na produção de energia, na função cognitiva e no equilíbrio metabólico geral.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_gyKFmt.title:2dp2ewnlublch,pt-PT,,,What is methylation and why is it important?,O que é metilação e por que é importante?
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_gyKFmt.content:3fpvronynp8uw,pt-PT,,,"<p>Methylation is a natural biochemical process involved in DNA function, energy metabolism, detoxification, and nervous system support. Proper methylation helps keep cellular, neurological, and cardiovascular systems working efficiently.</p>","<p>A metilação é um processo bioquímico natural envolvido na função do ADN, no metabolismo energético, na desintoxicação e no apoio ao sistema nervoso. A metilação adequada ajuda a manter os sistemas celular, neurológico e cardiovascular a funcionar de forma eficiente.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_b8PQca.title:23atqvjciwj6q,pt-PT,,,Who is REMETHYL for?,A quem se destina o REMETHYL?
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_b8PQca.content:ewvj7u12397v,pt-PT,,,"<p>REMETHYL is intended for adults who want to support cellular renewal, mental clarity, sustained energy, and balanced homocysteine levels—especially those looking to optimize long-term metabolic and neurological well-being.</p>","<p>REMETHYL destina-se a adultos que desejam apoiar a renovação celular, a clareza mental, a energia sustentada e os níveis equilibrados de homocisteína — especialmente aqueles que procuram otimizar o bem-estar metabólico e neurológico a longo prazo.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_EqHC9N.title:2v9k63ty0od9v,pt-PT,,,How do I take REMETHYL?,Como devo tomar REMETHYL?
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_EqHC9N.content:1k4lontemrrp6,pt-PT,,,"<p>Take 2 gummies per day, at breakfast or lunch, ideally with a meal that contains healthy fats. Gummies should be chewed before swallowing.</p>","<p>Tome 2 gomas por dia, ao pequeno-almoço ou ao almoço, de preferência com uma refeição que contenha gorduras saudáveis. As gomas devem ser mastigadas antes de serem engolidas.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_mRcgPq.title:3a3mtrwx4bk2p,pt-PT,,,When will I notice results?,Quando é que notarei os resultados?
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_mRcgPq.content:2mn6rryo8e52g,pt-PT,,,"<p>Individual responses vary. Some people notice improvements in focus, energy, or overall balance within days, while deeper cellular support benefits may develop with consistent daily use.</p>","<p>As respostas individuais variam. Algumas pessoas notam melhorias na concentração, energia ou equilíbrio geral em poucos dias, enquanto benefícios celulares mais profundos podem se desenvolver com o uso diário consistente.</p>"
ONLINE_STORE_THEME,182378103170,section.product.gummies-remethyl.json.faq_AjMyfG.item_aMkJtt.title:3ies1xfq6sc5y,pt-PT,,,Does REMETHYL support energy and mental clarity?,O REMETHYL promove a energia e a clareza mental?
